Date,Last7Average_Temp,Last7Average_Windspeed,Last7Total_Rainfall,Last14Average_Temp,Last14Average_Windspeed,Last14Total_Rainfall,Last7Average_Daylight,Last14Average_Daylight,Last7Average_Departure,Last14Average_Departure,Species,Latitude,Longitude,WnvPresent,month,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX RESTUANS,41.986921,-87.689778,0,8,0,0,1,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.801498,-87.763416,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.906638,-87.701431,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.723195,-87.64997,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.868077,-87.666901,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.868077,-87.666901,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.948167,-87.730698,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.963976,-87.69181,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS,41.963976,-87.69181,0,8,1,0,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.857402,-87.694991,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX RESTUANS,41.857402,-87.694991,0,8,0,0,1,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.923738,-87.785288,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.94016,-87.794896,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.94016,-87.794896,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX RESTUANS,41.94016,-87.794896,0,8,0,0,1,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS,41.94016,-87.794896,0,8,1,0,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.903002,-87.688267,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.801179,-87.679447,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.77166,-87.703047,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.768388,-87.678649,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.754676,-87.612922,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.798697,-87.736812,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.776156,-87.778927,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS,41.82561,-87.726549,0,8,1,0,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX RESTUANS,41.673408,-87.599862,0,8,0,0,1,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.678618,-87.559308,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS,41.678618,-87.559308,0,8,1,0,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX TARSALIS,41.678618,-87.559308,0,8,0,0,0,0,1,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.680946,-87.535198,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.704572,-87.565666,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.750498,-87.605294,1,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.659112,-87.538693,1,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS,41.659112,-87.538693,0,8,1,0,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.992478,-87.862995,1,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX RESTUANS,41.992478,-87.862995,0,8,0,0,1,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS,41.992478,-87.862995,0,8,1,0,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,1,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX RESTUANS,41.974689,-87.890615,0,8,0,0,1,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX RESTUANS,41.974689,-87.890615,0,8,0,0,1,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX RESTUANS,41.974689,-87.890615,0,8,0,0,1,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS,41.974689,-87.890615,0,8,1,0,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS,41.974689,-87.890615,0,8,1,0,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS,41.974689,-87.890615,0,8,1,0,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS,41.974689,-87.890615,0,8,1,0,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS,41.974689,-87.890615,0,8,1,0,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.957799,-87.930995,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.957799,-87.930995,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.957799,-87.930995,1,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX RESTUANS,41.957799,-87.930995,1,8,0,0,1,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS,41.957799,-87.930995,0,8,1,0,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.973845,-87.805059,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX RESTUANS,41.973845,-87.805059,0,8,0,0,1,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS,41.973845,-87.805059,0,8,1,0,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.743402,-87.731435,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX RESTUANS,41.743402,-87.731435,0,8,0,0,1,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS,41.743402,-87.731435,0,8,1,0,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.947227,-87.671457,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.753411,-87.639817,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX RESTUANS,41.904194,-87.756155,0,8,0,0,1,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX PIPIENS/RESTUANS,41.951866,-87.725057,0,8,0,1,0,0,0,0
2009-08-25,68.1428571429,8.7,0.58,71.7142857143,7.8,1.54,819.428571429,828.214285714,-3.0,-0.0714285714286,CULEX RESTUANS,41.951866,-87.725057,0,8,0,0,1,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX RESTUANS,41.896282,-87.655232,0,8,0,0,1,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS,41.720848,-87.666014,0,8,1,0,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.732984,-87.649642,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.944869,-87.832763,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,42.011601,-87.811506,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.801498,-87.763416,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX RESTUANS,41.801498,-87.763416,0,8,0,0,1,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.906638,-87.701431,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.868077,-87.666901,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS,41.662014,-87.724608,0,8,1,0,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.916265,-87.800515,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.846075,-87.716277,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.963976,-87.69181,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.923738,-87.785288,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.94016,-87.794896,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX RESTUANS,41.94016,-87.794896,0,8,0,0,1,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS,41.94016,-87.794896,0,8,1,0,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.903002,-87.688267,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.960616,-87.777189,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.704336,-87.703736,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.800737,-87.71188,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.768388,-87.678649,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.773215,-87.60088,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX RESTUANS,41.773215,-87.60088,0,8,0,0,1,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.822536,-87.666343,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS,41.822536,-87.666343,0,8,1,0,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.766202,-87.562889,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX RESTUANS,41.766202,-87.562889,0,8,0,0,1,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.754292,-87.590773,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.673408,-87.599862,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS,41.673408,-87.599862,0,8,1,0,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS,41.726465,-87.585413,0,8,1,0,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.678618,-87.559308,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS,41.678618,-87.559308,0,8,1,0,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.740641,-87.546587,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX RESTUANS,41.740641,-87.546587,0,8,0,0,1,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.680946,-87.535198,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS,41.680946,-87.535198,0,8,1,0,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.659112,-87.538693,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS,41.659112,-87.538693,0,8,1,0,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.992478,-87.862995,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX RESTUANS,41.974689,-87.890615,0,8,0,0,1,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX RESTUANS,41.974689,-87.890615,0,8,0,0,1,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.957799,-87.930995,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.743402,-87.731435,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.947227,-87.671457,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.904194,-87.756155,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX PIPIENS/RESTUANS,41.951866,-87.725057,0,8,0,1,0,0,0,0
2009-08-27,67.2857142857,8.72857142857,1.16,71.3571428571,8.02142857143,2.47,814.142857143,823.142857143,-3.42857142857,0.0,CULEX RESTUANS,41.951866,-87.725057,0,8,0,0,1,0,0,0
2009-09-03,61.5714285714,7.28571428571,1.19,64.4285714286,8.00714285714,2.35,795.571428571,804.857142857,-7.71428571429,-5.57142857143,CULEX PIPIENS/RESTUANS,41.891118,-87.654491,0,9,0,1,0,0,0,0
2009-09-03,61.5714285714,7.28571428571,1.19,64.4285714286,8.00714285714,2.35,795.571428571,804.857142857,-7.71428571429,-5.57142857143,CULEX RESTUANS,41.891118,-87.654491,0,9,0,0,1,0,0,0
2009-09-03,61.5714285714,7.28571428571,1.19,64.4285714286,8.00714285714,2.35,795.571428571,804.857142857,-7.71428571429,-5.57142857143,CULEX PIPIENS/RESTUANS,41.867108,-87.654224,0,9,0,1,0,0,0,0
2009-09-03,61.5714285714,7.28571428571,1.19,64.4285714286,8.00714285714,2.35,795.571428571,804.857142857,-7.71428571429,-5.57142857143,CULEX RESTUANS,41.867108,-87.654224,0,9,0,0,1,0,0,0
2009-09-03,61.5714285714,7.28571428571,1.19,64.4285714286,8.00714285714,2.35,795.571428571,804.857142857,-7.71428571429,-5.57142857143,CULEX PIPIENS,41.867108,-87.654224,0,9,1,0,0,0,0,0
2009-09-03,61.5714285714,7.28571428571,1.19,64.4285714286,8.00714285714,2.35,795.571428571,804.857142857,-7.71428571429,-5.57142857143,CULEX PIPIENS/RESTUANS,42.01743,-87.687769,0,9,0,1,0,0,0,0
2009-09-03,61.5714285714,7.28571428571,1.19,64.4285714286,8.00714285714,2.35,795.571428571,804.857142857,-7.71428571429,-5.57142857143,CULEX PIPIENS/RESTUANS,41.732984,-87.649642,0,9,0,1,0,0,0,0
